UT,Altitude,OrbitalSpeed,TrueAnom,EccAnomaly,MeanAnomaly,TrueLong
10265901.92,3346328.051,123445.080,170.731,169.369,167.922,171.752
10265902.10,3346892.978,123577.620,170.621,169.263,167.822,171.786
10265902.24,3347331.169,123680.787,170.533,169.179,167.741,171.812
10265902.42,3347893.042,123813.532,170.417,169.066,167.634,171.846
10265902.58,3348391.072,123931.624,170.310,168.963,167.536,171.876
10265902.74,3348887.792,124049.807,170.200,168.857,167.434,171.906
10265902.90,3349383.220,124168.080,170.086,168.746,167.329,171.936
10265903.06,3349877.374,124286.445,169.969,168.633,167.220,171.966
10265903.26,3350493.305,124434.528,169.817,168.485,167.078,172.004
10265903.42,3350984.662,124553.097,169.691,168.363,166.960,172.034
10265903.58,3351474.807,124671.757,169.561,168.236,166.838,172.065
10265903.76,3352024.793,124805.359,169.410,168.089,166.695,172.098
10265903.92,3352512.422,124924.212,169.271,167.953,166.564,172.129
10265904.08,3352998.896,125043.157,169.127,167.812,166.427,172.159
10265904.26,3353544.822,125177.078,168.959,167.647,166.268,172.194
10265904.42,3354028.905,125296.217,168.804,167.496,166.120,172.224
10265904.58,3354511.892,125415.446,168.644,167.338,165.967,172.255
10265904.74,3354993.801,125534.767,168.478,167.175,165.808,172.285
10265904.90,3355474.653,125654.180,168.306,167.006,165.643,172.316
10265905.08,3356014.370,125788.628,168.105,166.809,165.450,172.350
10265905.26,3356552.798,125923.191,167.896,166.602,165.248,172.384
10265905.42,3357030.341,126042.900,167.702,166.411,165.061,172.415
10265905.58,3357506.907,126162.701,167.501,166.213,164.866,172.446
10265905.74,3357982.514,126282.593,167.292,166.007,164.663,172.476
10265905.92,3358516.450,126417.582,167.047,165.764,164.425,172.510
10265906.10,3359049.224,126552.686,166.791,165.511,164.176,172.545
10265906.26,3359521.849,126672.876,166.553,165.276,163.944,172.576
10265906.42,3359993.596,126793.158,166.306,165.030,163.703,172.607
10265906.60,3360523.287,126928.584,166.014,164.742,163.418,172.641
10265906.78,3361051.920,127064.127,165.709,164.439,163.119,172.676
10265906.94,3361520.951,127184.707,165.425,164.157,162.840,172.707
10265907.10,3361989.186,127305.379,165.127,163.862,162.548,172.738
10265907.26,3362456.645,127426.142,164.817,163.553,162.243,172.769
10265907.42,3362923.349,127546.998,164.491,163.230,161.923,172.800
10265907.58,3363389.316,127667.946,164.151,162.891,161.587,172.831
10265907.74,3363854.566,127788.986,163.793,162.536,161.235,172.862
10265907.92,3364377.139,127925.265,163.370,162.114,160.817,172.896
10265908.10,3364898.857,128061.662,162.922,161.669,160.374,172.932
10265908.26,3365361.911,128183.001,162.502,161.251,159.959,172.963
10265908.40,3365766.564,128289.249,162.117,160.867,159.577,172.990
10265908.58,3366286.139,128425.956,161.594,160.346,159.060,173.025
10265908.72,3366689.731,128532.365,161.165,159.918,158.634,173.052
10265908.86,3367092.882,128638.845,160.714,159.469,158.188,173.080
10265909.02,3367553.102,128760.623,160.172,158.928,157.649,173.111
10265909.16,3367955.351,128867.255,159.671,158.428,157.152,173.138
10265909.32,3368414.574,128989.206,159.066,157.825,156.551,173.169
10265909.46,3368815.982,129095.989,158.506,157.266,155.994,173.197
10265909.58,3369159.750,129187.574,158.001,156.762,155.492,173.221
10265909.74,3369617.696,129309.768,157.291,156.053,154.785,173.252
10265909.90,3370075.193,129432.055,156.533,155.296,154.031,173.283
10265910.06,3370532.259,129554.435,155.724,154.488,153.225,173.315
10265910.22,3370988.916,129676.907,154.858,153.624,152.363,173.346
10265910.40,3371502.189,129814.800,153.810,152.576,151.318,173.381
10265910.56,3371958.040,129937.470,152.805,151.573,150.316,173.413
10265910.74,3372470.458,130075.584,151.583,150.352,149.097,173.449
10265910.90,3372925.596,130198.452,150.406,149.176,147.924,173.480
10265911.06,3373380.429,130321.412,149.136,147.906,146.656,173.512
10265911.22,3373834.978,130444.466,147.761,146.532,145.284,173.544
10265911.38,3374289.263,130567.613,146.270,145.042,143.795,173.575
10265911.54,3374743.305,130690.852,144.650,143.423,142.178,173.607
10265911.70,3375197.125,130814.186,142.887,141.661,140.417,173.639
10265911.86,3375650.741,130937.612,140.966,139.740,138.498,173.671
10265912.02,3376104.175,131061.132,138.869,137.644,136.404,173.702
10265912.18,3376557.448,131184.745,136.578,135.353,134.114,173.734
10265912.34,3377010.580,131308.452,134.073,132.848,131.611,173.766
10265912.52,3377520.210,131447.734,130.974,129.750,128.514,173.802
10265912.68,3377973.110,131571.639,127.949,126.725,125.491,173.834
10265912.84,3378425.933,131695.639,124.651,123.427,122.194,173.866
10265913.02,3378935.292,131835.250,120.599,119.375,118.143,173.902
10265913.18,3379388.021,131959.448,116.685,115.461,114.231,173.934
10265913.34,3379840.737,132083.740,112.483,111.259,110.030,173.966
10265913.50,3380293.462,132208.127,108.011,106.787,105.559,173.998
10265913.66,3380746.211,132320.785,103.754,102.530,101.303,174.030
10265913.84,3381255.576,132417.177,99.978,98.754,97.528,174.066
10265914.02,3381764.955,132491.018,97.017,95.793,94.567,174.103
10265914.18,3382217.746,132542.932,94.906,93.682,92.457,174.135
10265914.34,3382670.548,132585.034,93.178,91.954,90.729,174.167
10265914.50,3383123.363,132619.419,91.758,90.533,89.309,174.199
10265914.66,3383576.196,132647.637,90.585,89.360,88.136,174.231
10265914.82,3384029.049,132670.872,89.613,88.388,87.164,174.263
10265914.98,3384481.922,132690.042,88.806,87.581,86.357,174.296
10265915.14,3384934.815,132705.868,88.135,86.910,85.686,174.328
10265915.30,3385387.730,132718.922,87.576,86.351,85.127,174.360
10265915.42,3385727.431,132727.176,87.219,85.994,84.771,174.384
10265915.58,3386180.387,132736.446,86.814,85.589,84.365,174.416
10265915.66,3386406.874,132740.431,86.638,85.413,84.189,174.433
10265915.84,3386916.492,132748.042,86.296,85.071,83.847,174.468
10265915.98,3387312.881,132752.837,86.075,84.850,83.626,174.497
10265916.16,3387822.550,132758.170,85.825,84.600,83.376,174.533
10265916.30,3388218.980,132762.292,85.632,84.407,83.183,174.561
10265916.46,3388672.068,132767.003,85.411,84.186,82.962,174.594
10265916.64,3389181.824,132772.303,85.163,83.938,82.714,174.630
10265916.82,3389691.614,132777.604,84.915,83.690,82.466,174.666
10265916.98,3390144.790,132782.315,84.695,83.470,82.246,174.698
10265917.14,3390597.993,132782.284,84.665,83.440,82.216,174.731
10265917.32,3391107.874,132780.469,84.703,83.477,82.253,174.767
10265917.46,3391504.470,132779.058,84.732,83.506,82.282,174.795
10265917.62,3391957.743,132777.445,84.765,83.539,82.315,174.827
10265917.80,3392467.704,132775.631,84.802,83.576,82.352,174.863
10265917.96,3392921.027,132774.018,84.835,83.609,82.385,174.895
10265918.14,3393431.042,132772.205,84.872,83.646,82.422,174.932
10265918.30,3393884.413,132770.592,84.905,83.679,82.455,174.964
10265918.46,3394337.807,132768.980,84.938,83.712,82.488,174.996
10265918.62,3394791.224,132767.368,84.971,83.745,82.520,175.029
10265918.80,3395301.344,132765.555,85.008,83.782,82.557,175.065
10265918.98,3395811.492,132763.742,85.046,83.819,82.594,175.101
10265919.14,3396264.980,132762.131,85.079,83.852,82.627,175.133
10265919.28,3396661.800,132760.722,85.107,83.881,82.656,175.161
10265919.44,3397115.330,132759.111,85.140,83.914,82.689,175.193
10265919.62,3397625.576,132757.299,85.178,83.951,82.726,175.230
10265919.78,3398079.151,132755.689,85.210,83.984,82.759,175.262
10265919.94,3398532.747,132754.079,85.243,84.017,82.791,175.294
10265920.10,3398986.364,132752.470,85.276,84.050,82.824,175.327
10265920.28,3399496.709,132750.660,85.313,84.086,82.861,175.362
10265920.46,3400007.080,132748.850,85.350,84.123,82.898,175.399
10265920.62,3400460.765,132747.241,85.383,84.156,82.931,175.431
10265920.80,3400971.185,132745.432,85.420,84.193,82.967,175.467
10265920.98,3401481.631,132743.624,85.457,84.230,83.004,175.504
10265921.12,3401878.662,132742.217,85.486,84.259,83.033,175.532
10265921.30,3402389.154,132740.409,85.523,84.295,83.070,175.568
10265921.46,3402842.945,132738.802,85.556,84.328,83.102,175.600
10265921.62,3403296.756,132737.195,85.588,84.361,83.135,175.633
10265921.74,3403637.127,132735.990,85.613,84.386,83.159,175.657
10265921.90,3404090.973,132734.383,85.646,84.418,83.192,175.689
10265922.06,3404544.837,132732.777,85.678,84.451,83.225,175.721
10265922.22,3404998.721,132731.170,85.711,84.484,83.257,175.753
10265922.36,3405395.885,132729.765,85.740,84.512,83.286,175.781
10265922.46,3405679.583,132728.760,85.760,84.533,83.306,175.802
10265922.62,3406133.515,132727.154,85.793,84.565,83.339,175.834
10265922.78,3406587.465,132725.547,85.826,84.598,83.372,175.866
10265922.94,3407041.434,132723.940,85.859,84.631,83.404,175.898
10265923.12,3407552.170,132722.131,85.896,84.668,83.441,175.934
10265923.28,3408006.178,132720.524,85.928,84.700,83.474,175.966
10265923.46,3408516.959,132718.716,85.965,84.737,83.510,176.003
10265923.60,3408914.248,132717.309,85.994,84.766,83.539,176.031
10265923.74,3409311.551,132715.903,86.023,84.794,83.568,176.059
10265923.92,3409822.389,132714.094,86.060,84.831,83.604,176.095
10265924.08,3410276.486,132712.486,86.092,84.864,83.637,176.127
10265924.24,3410730.601,132710.879,86.125,84.897,83.670,176.159
10265924.40,3411184.732,132709.271,86.158,84.929,83.702,176.192
10265924.58,3411695.663,132723.216,85.564,84.336,83.109,176.228
10265924.74,3412149.913,132721.608,85.597,84.369,83.141,176.260
10265924.90,3412604.182,132720.000,85.630,84.401,83.174,176.292
10265925.06,3413058.471,132718.391,85.663,84.434,83.207,176.325
10265925.24,3413569.570,132716.581,85.700,84.471,83.243,176.361
10265925.38,3413967.107,132715.174,85.728,84.499,83.272,176.389
10265925.54,3414421.454,132713.565,85.761,84.532,83.305,176.421
10265925.72,3414932.617,132711.755,85.798,84.569,83.341,176.457
10265925.90,3415443.803,132709.945,85.835,84.606,83.378,176.494
10265926.06,3415898.210,132708.336,85.868,84.639,83.411,176.526
10265926.20,3416295.832,132706.927,85.897,84.667,83.439,176.554
10265926.36,3416750.274,132705.318,85.929,84.700,83.472,176.586
10265926.52,3417204.734,132703.709,85.962,84.733,83.505,176.618
10265926.66,3417602.401,132702.300,85.991,84.761,83.533,176.646
10265926.84,3418113.708,132700.490,86.028,84.798,83.570,176.682
10265927.02,3418625.037,132698.679,86.065,84.835,83.607,176.719
10265927.18,3419079.570,132697.069,86.098,84.868,83.640,176.751
10265927.34,3419534.120,132695.459,86.130,84.901,83.672,176.783
10265927.50,3419988.688,132693.850,86.163,84.933,83.705,176.815
10265927.66,3420443.273,132692.240,86.196,84.966,83.738,176.848
10265927.84,3420954.702,132690.429,86.233,85.003,83.774,176.883
10265928.00,3421409.323,132688.820,86.266,85.036,83.807,176.916
10265928.16,3421863.960,132687.210,86.298,85.069,83.840,176.948
10265928.30,3422261.781,132685.802,86.327,85.097,83.868,176.976
10265928.44,3422659.615,132684.393,86.356,85.126,83.897,177.004
10265928.62,3423171.134,132682.582,86.393,85.163,83.934,177.041
10265928.78,3423625.835,132680.973,86.426,85.195,83.966,177.073
10265928.94,3424080.551,132679.363,86.458,85.228,83.999,177.105
10265929.06,3424421.599,132678.156,86.483,85.253,84.024,177.129
10265929.14,3424648.969,132677.351,86.499,85.269,84.040,177.145
10265929.30,3425103.721,132675.741,86.532,85.302,84.073,177.177
10265929.46,3425558.488,132674.132,86.565,85.335,84.105,177.210
10265929.64,3426070.119,132672.321,86.602,85.371,84.142,177.245
10265929.80,3426524.919,132670.711,86.635,85.404,84.175,177.278
10265929.94,3426922.881,132669.303,86.663,85.433,84.203,177.306
10265930.10,3427377.708,132667.693,86.696,85.465,84.236,177.338
10265930.26,3427832.550,132666.083,86.729,85.498,84.269,177.370
10265930.42,3428287.407,132664.473,86.762,85.531,84.301,177.403
10265930.58,3428742.278,132662.864,86.794,85.564,84.334,177.435
10265930.74,3429197.164,132661.254,86.827,85.596,84.367,177.467
10265930.90,3429652.063,132659.644,86.860,85.629,84.399,177.499
10265931.06,3430106.977,132658.034,86.893,85.662,84.432,177.531
10265931.22,3430561.904,132656.424,86.925,85.694,84.465,177.563
10265931.38,3431016.846,132654.814,86.958,85.727,84.497,177.595
10265931.58,3431585.541,132652.802,86.999,85.768,84.538,177.636
10265931.70,3431926.768,132651.594,87.024,85.793,84.563,177.660
10265931.88,3432438.623,132649.783,87.060,85.829,84.599,177.696
10265932.06,3432950.495,132647.972,87.097,85.866,84.636,177.732
10265932.22,3433405.505,132646.362,87.130,85.899,84.669,177.764
10265932.38,3433860.529,132644.752,87.163,85.932,84.702,177.796
10265932.54,3434315.565,132643.142,87.196,85.964,84.734,177.829
10265932.72,3434827.495,132641.330,87.232,86.001,84.771,177.864
10265932.88,3435282.557,132639.720,87.265,86.034,84.804,177.897
10265933.06,3435794.517,132637.909,87.302,86.071,84.840,177.933
10265933.22,3436249.605,132636.299,87.335,86.103,84.873,177.965
10265933.38,3436704.705,132634.689,87.368,86.136,84.906,177.997
10265933.56,3437216.706,132632.877,87.404,86.173,84.943,178.033
10265933.74,3437728.723,132631.066,87.441,86.210,84.979,178.070
10265933.90,3438183.860,132629.456,87.474,86.242,85.012,178.102
10265934.06,3438639.009,132627.845,87.507,86.275,85.045,178.134
10265934.20,3439037.273,132626.436,87.535,86.304,85.073,178.162
10265934.34,3439435.545,132625.027,87.564,86.332,85.102,178.190
10265934.50,3439890.724,132623.417,87.597,86.365,85.134,178.222
10265934.66,3440345.914,132621.807,87.630,86.398,85.167,178.255
10265934.80,3440744.213,132620.398,87.658,86.426,85.196,178.282
10265934.94,3441142.521,132618.989,87.687,86.455,85.224,178.311
10265935.10,3441597.739,132617.379,87.720,86.488,85.257,178.343
10265935.26,3442052.967,132615.769,87.752,86.521,85.290,178.375
10265935.36,3442337.490,132614.762,87.773,86.541,85.310,178.395
10265935.54,3442849.641,132612.951,87.810,86.578,85.347,178.431
10265935.68,3443247.989,132611.542,87.838,86.606,85.375,178.459
10265935.82,3443646.344,132610.133,87.867,86.635,85.404,178.488
10265935.98,3444101.616,132608.522,87.900,86.668,85.437,178.520
10265936.14,3444556.898,132606.912,87.932,86.700,85.469,178.552
10265936.30,3445012.188,132605.302,87.965,86.733,85.502,178.584
10265936.48,3445524.401,132603.490,88.002,86.770,85.539,178.620
10265936.66,3446036.625,132601.679,88.039,86.807,85.575,178.656
10265936.82,3446491.945,132600.068,88.071,86.839,85.608,178.688
10265936.98,3446947.273,132598.458,88.104,86.872,85.641,178.720
10265937.12,3447345.692,132597.049,88.133,86.901,85.669,178.748
10265937.30,3447857.954,132595.238,88.170,86.937,85.706,178.785
10265937.46,3448313.307,132593.627,88.202,86.970,85.739,178.817
10265937.62,3448768.668,132592.017,88.235,87.003,85.771,178.849
10265937.78,3449224.037,132590.407,88.268,87.035,85.804,178.881
10265937.96,3449736.336,132588.595,88.305,87.072,85.841,178.917
10265938.12,3450191.720,132586.985,88.337,87.105,85.873,178.949
10265938.30,3450704.037,132585.174,88.374,87.142,85.910,178.986
10265938.46,3451159.438,132583.563,88.407,87.174,85.943,179.018
10265938.62,3451614.845,132581.953,88.440,87.207,85.975,179.050
10265938.78,3452070.260,132580.343,88.472,87.240,86.008,179.082
10265938.94,3452525.681,132578.733,88.505,87.272,86.041,179.114
10265939.12,3453038.038,132576.921,88.542,87.309,86.077,179.150
10265939.30,3453550.403,132575.110,88.579,87.346,86.114,179.186
10265939.46,3454005.845,132573.500,88.611,87.379,86.147,179.218
10265939.62,3454461.293,132571.890,88.644,87.411,86.179,179.251
10265939.78,3454916.748,132570.280,88.677,87.444,86.212,179.283
10265939.94,3455372.208,132568.669,88.709,87.477,86.245,179.315
10265940.10,3455827.674,132567.059,88.742,87.509,86.277,179.347
10265940.26,3456283.146,132565.449,88.775,87.542,86.310,179.379
10265940.42,3456738.623,132563.839,88.807,87.575,86.343,179.411
10265940.58,3457194.105,132562.229,88.840,87.607,86.375,179.443
10265940.74,3457649.592,132560.619,88.873,87.640,86.408,179.475
10265940.90,3458105.085,132559.009,88.906,87.673,86.441,179.507
10265941.06,3458560.582,132557.399,88.938,87.705,86.473,179.540
10265941.22,3459016.084,132555.789,88.971,87.738,86.506,179.572
10265941.38,3459471.590,132554.179,89.004,87.771,86.538,179.604
10265941.56,3459984.040,132552.368,89.040,87.808,86.575,179.640
10265941.72,3460439.556,132550.758,89.073,87.840,86.608,179.672
10265941.86,3460838.136,132549.349,89.102,87.869,86.636,179.700
10265942.02,3461293.659,132547.739,89.134,87.901,86.669,179.732
10265942.18,3461749.186,132546.130,89.167,87.934,86.702,179.764
10265942.32,3462147.775,132544.721,89.196,87.963,86.730,179.792
10265942.44,3462489.425,132543.514,89.220,87.987,86.755,179.816
10265942.62,3463001.904,132541.703,89.257,88.024,86.791,179.853
10265942.78,3463457.444,132540.093,89.290,88.057,86.824,179.885
10265942.94,3463912.988,132538.483,89.322,88.089,86.857,179.917
10265943.10,3464368.534,132536.873,89.355,88.122,86.889,179.949
10265943.28,3464881.027,132535.062,89.392,88.159,86.926,179.985
10265943.46,3465393.523,132533.252,89.428,88.195,86.963,180.021
10265943.62,3465849.078,132531.642,89.461,88.228,86.995,180.053
10265943.78,3466304.635,132530.032,89.494,88.261,87.028,180.085
10265943.94,3466760.195,132528.423,89.526,88.293,87.061,180.117
